TA,1477488956_1,Plains,0,0,-11.339579,199.674149,41.645206,35.535133,162.84945477646318,23.681856,43.92156862745098,12.273127,0.20807,0.193538,0.164045,0.113781,0.104545,0.026139,0.033202,0.032459,
TA,1477488956_1,Null,0,1,-11.190045,199.062531,41.145752,34.924828,162.73801303053716,23.57819,392.15686274509807,12.273384,0.207705,0.192648,0.164045,0.113536,0.104545,0.025724,0.032816,0.032459,
TA,1477488956_1,Null,0,2,-11.063982,198.472092,40.658092,34.33408,162.6209216247232,23.547031,392.15686274509807,12.274812,0.206975,0.19334,0.164543,0.113781,0.10354,0.026139,0.032044,0.03895,
TA,1477488956_1,Null,0,3,-10.905171,197.894592,40.196312,33.759861,162.5230349731297,23.681774,392.15686274509807,12.274535,0.206245,0.19255,0.164419,0.113781,0.10287,0.026554,0.032044,0.03895,
TA,1477488956_1,Plains,0,4,-10.725417,197.327148,39.753719,33.198513,162.43948621282007,23.659613,43.92156862745098,12.273211,0.20515,0.19166,0.161803,0.112558,0.10354,0.026554,0.03243,0.03895,
TA,1477488956_1,Plains,0,5,-10.592186,196.753647,39.289104,32.626507,162.3305533982043,23.471457,43.92156862745098,12.274619,0.204785,0.189782,0.160433,0.111334,0.10287,0.026554,0.032044,0.03895,
TA,1477488956_1,Plains,0,6,-10.452661,196.178909,38.827671,32.054253,162.22467330121256,23.519468,44.705882352941174,12.275909,0.20442,0.188299,0.159063,0.109866,0.1022,0.026139,0.03243,0.042196,
TA,1477488956_1,Plains,0,7,-10.285204,195.593231,38.369797,31.474453,162.13186831763414,23.495407,44.705882352941174,12.276099,0.20588,0.18652,0.157194,0.107419,0.098179,0.026139,0.031272,0.042196,
TA,1477488956_1,Plains,0,8,-10.108328,195.030609,37.938839,30.920181,162.05402308307035,23.554472,44.705882352941174,12.275644,0.20442,0.186026,0.156073,0.106196,0.095498,0.025309,0.030886,0.032459,
TA,1477488956_1,Plains,0,9,-9.923985,194.486633,37.530182,30.386953,161.98969622219533,23.535118,44.705882352941174,12.274699,0.201499,0.185037,0.15545,0.105217,0.094158,0.024894,0.0305,0.045442,
TA,1477488956_1,Plains,0,10,-9.782771,193.936508,37.100098,29.84272,161.89915344039605,23.353497,44.705882352941174,12.276291,0.199309,0.182171,0.152835,0.103015,0.090472,0.024479,0.02857,0.035705,
TA,1477488956_1,Plains,0,11,-9.635645,193.392319,36.680054,29.306108,161.81658303039282,23.511393,43.92156862745098,12.277659,0.196024,0.177229,0.145859,0.094695,0.077404,0.022405,0.025095,0.032459,
TA,1477488956_1,Plains,1,0,-10.854089,199.882904,42.018787,35.795067,163.1262928758701,23.763264,43.92156862745098,12.244764,0.214512,0.192451,0.163547,0.113047,0.103875,0.025309,0.031658,0.029213,
TA,1477488956_1,Null,1,1,-10.707718,199.272766,41.521458,35.18774,163.0228816524446,23.658342,392.15686274509807,12.24513,0.214512,0.192352,0.164294,0.112558,0.10287,0.025309,0.032044,0.025967,
TA,1477488956_1,Null,1,2,-10.582387,198.68219,41.03524,34.598343,162.91449000531273,23.625746,392.15686274509807,12.246557,0.213055,0.192352,0.164294,0.11427,0.106556,0.026969,0.033588,0.03895,
TA,1477488956_1,Plains,1,3,-10.420746,198.105591,40.577541,34.027493,162.82755141425903,23.760273,44.705882352941174,12.246083,0.212326,0.192154,0.163422,0.114515,0.106891,0.026554,0.033588,0.032459,
TA,1477488956_1,Plains,1,4,-10.24165,197.538315,40.13718,33.468754,162.75324158680033,23.580486,44.705882352941174,12.244759,0.211962,0.191166,0.162301,0.113047,0.10488,0.026969,0.033588,0.042196,
TA,1477488956_1,Plains,1,5,-10.112621,196.963882,39.672085,32.89724,162.6517720289573,23.546829,44.705882352941174,12.246364,0.209413,0.189584,0.160308,0.11109,0.103205,0.026139,0.033588,0.03895,
TA,1477488956_1,Plains,1,6,-9.971341,196.38765,39.212185,32.325798,162.556758285409,23.593582,44.705882352941174,12.247548,0.21087,0.188102,0.158315,0.108153,0.099519,0.025309,0.031272,0.042196,
TA,1477488956_1,Plains,1,7,-9.804544,195.802048,38.756565,31.748638,162.47458032099712,23.568504,44.705882352941174,12.247738,0.21087,0.186421,0.15707,0.107909,0.098514,0.026139,0.031658,0.03895,
TA,1477488956_1,Plains,1,8,-9.627277,195.24176,38.330406,31.19972,162.4085952585493,23.627605,44.705882352941174,12.247198,0.208684,0.183851,0.153707,0.104972,0.094158,0.025309,0.030114,0.042196,
TA,1477488956_1,Null,1,9,-9.443529,194.697968,37.924263,30.669712,162.35488043190006,23.57309,392.15686274509807,12.246253,0.207228,0.18138,0.150966,0.10277,0.091477,0.024479,0.029342,0.035705,
TA,1477488956_1,Null,1,10,-9.306388,194.146988,37.493977,30.126564,162.27297765550745,23.424015,392.15686274509807,12.248038,0.20395,0.177229,0.14561,0.097876,0.084776,0.023235,0.028183,0.035705,
TA,1477488956_1,Null,1,11,-9.155969,193.603943,37.078838,29.594423,162.20466549598592,23.581982,392.15686274509807,12.249187,0.200308,0.171001,0.137888,0.089312,0.072713,0.021575,0.024709,0.025967,
TA,1477488956_1,Plains,2,0,-10.367989,200.094574,42.39846,36.064484,163.40170759235124,23.848749,62.745098039215684,12.216402,0.215769,0.191561,0.1628,0.111579,0.099519,0.024894,0.029728,0.035705,
TA,1477488956_1,Plains,2,1,-10.224781,199.485794,41.903114,35.460049,163.30602663812928,23.742464,44.705882352941174,12.216875,0.215769,0.191462,0.163049,0.112802,0.103205,0.026139,0.032044,0.03895,
TA,1477488956_1,Plains,2,2,-10.100184,198.895004,41.418266,34.872009,163.20608565244714,23.708351,44.705882352941174,12.218303,0.215406,0.190968,0.161803,0.112558,0.104545,0.026139,0.033202,0.035705,
TA,1477488956_1,Plains,2,3,-9.935702,198.31929,40.964664,34.304661,163.1298090593361,23.842669,44.705882352941174,12.21763,0.214679,0.190869,0.162426,0.112802,0.10421,0.025724,0.032816,0.035705,
TA,1477488956_1,Plains,2,4,-9.760699,197.751282,40.524288,33.747215,163.06239695464,23.657341,44.705882352941174,12.216498,0.2125,0.190078,0.16118,0.112068,0.103205,0.026139,0.032816,0.035705,
TA,1477488956_1,Plains,2,5,-9.632442,197.176651,40.060722,33.177383,162.97010492254628,23.625895,44.705882352941174,12.218108,0.21359,0.188991,0.159561,0.1106,0.1022,0.025724,0.032044,0.042196,
